FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,ECODISTRIC,ECOREGION,ECOZONE,CFS_ECOZ,SRC_AGY2
16529,YT,1969DA002, ,62.766667,-138.25,1969,6,14,1969-06-14 0:00,,,1960-1969,4384.46,L, , , ,YT-1969-1969DA002, , ,2016-06-16 0:00,883,172,12,12,YT
16530,YT,1972BC002, ,62.049722,-138.05,1972,6,16,1972-06-16 0:00,,,1970-1979,227.64,L, , , ,YT-1972-1972BC002, , ,2016-06-16 0:00,883,172,12,12,YT
16531,YT,2004CA009, ,62.9161111,-135.3341667,2004,6,29,2004-06-29 0:00,,2004-09-30 0:00,2000-2009,11424,L,Wilderness FMZ, ,MacMillan,YT-2004-2004CA009, , ,2016-06-16 0:00,902,176,12,12,YT
16532,YT,2004CA010, ,62.75,-134.75,2004,6,29,2004-06-29 0:00,,2004-09-30 0:00,2000-2009,8803,L,Wilderness FMZ, ,Pelly River,YT-2004-2004CA010, , ,2016-06-16 0:00,902,176,12,12,YT
16533,YT,2004CA014, ,62.9666667,-135.1333333,2004,7,8,2004-07-08 0:00,,2004-09-30 0:00,2000-2009,4859,L,Wilderness FMZ, ,Kalzas Range,YT-2004-2004CA014, , ,2016-06-16 0:00,902,176,12,12,YT
16534,YT,2004CA015, ,62.65,-134.7,2004,7,8,2004-07-08 0:00,,2004-09-29 0:00,2000-2009,7510,L,Wilderness FMZ, ,Detour Lakes,YT-2004-2004CA015, , ,2016-06-16 0:00,902,176,12,12,YT
16535,YT,2004MA038, ,63.0305556,-134.4641667,2004,8,8,2004-08-08 0:00,,2004-09-30 0:00,2000-2009,1830,L,Wilderness FMZ, ,MacMillian River,YT-2004-2004MA038, , ,2016-06-16 0:00,902,176,12,12,YT
16536,YT,1969CA001, ,62.800065,-135.234682,1969,6,9,1969-06-09 0:00,,,1960-1969,26815.47,L, , , ,YT-1969-1969CA001, , ,2016-06-16 0:00,902,176,12,12,YT
16537,YT,1969CA008, ,62.966667,-135.5,1969,6,24,1969-06-24 0:00,,,1960-1969,3612.23,L, , , ,YT-1969-1969CA008, , ,2016-06-16 0:00,902,176,12,12,YT
16538,YT,1971CA015, ,62.663858,-134.722778,1971,7,8,1971-07-08 0:00,,,1970-1979,14138.2,L, , , ,YT-1971-1971CA015, , ,2016-06-16 0:00,902,176,12,12,YT
16539,YT,1980MA011, ,63.139043,-134.279147,1980,6,26,1980-06-26 0:00,,,1980-1989,8064.46,L, , , ,YT-1980-1980MA011, , ,2016-06-16 0:00,902,176,12,12,YT
16540,YT,2004CA006, ,62.5038889,-135.7547222,2004,6,23,2004-06-23 0:00,,2004-09-30 0:00,2000-2009,6245,L,Transition FMZ, ,Tadru Lake,YT-2004-2004CA006, , ,2016-06-16 0:00,897,175,12,12,YT
16541,YT,2004CA008, ,61.75,-135.4780556,2004,6,26,2004-06-26 0:00,,2004-09-30 0:00,2000-2009,33119,L,Transition FMZ, ,lower Chain Lake,YT-2004-2004CA008, , ,2016-06-16 0:00,897,175,12,12,YT
16542,YT,2004CA013, ,62.75,-135.695,2004,7,5,2004-07-05 0:00,,2004-09-30 0:00,2000-2009,599,L,Transition FMZ, ,3 km south of Pelly River,YT-2004-2004CA013, , ,2016-06-16 0:00,897,175,12,12,YT
16543,YT,2004XY001, ,61.9166667,-134.9333333,2004,6,2,2004-06-02 0:00,,2004-09-30 0:00,2000-2009,1170,H,Transition FMZ, ,Big Salmon Village,YT-2004-2004XY001, , ,2016-06-16 0:00,897,175,12,12,YT
16544,YT,1946XY007, ,61.690795,-134.72417,1946,6,1,1946-06-01 0:00,,,1940-1949,37936.04,H, , , ,YT-1946-1946XY007, , ,2016-06-16 0:00,897,175,12,12,YT
16545,YT,1946CA009, ,62.071944,-136.310556,1946,6,6,1946-06-06 0:00,,,1940-1949,2614.5,L, , , ,YT-1946-1946CA009, , ,2016-06-16 0:00,897,175,12,12,YT
16546,YT,1950CA020, ,62.631749,-136.15895,1950,4,15,1950-04-15 0:00,,,1950-1959,764.41,H, , , ,YT-1950-1950CA020, , ,2016-06-16 0:00,897,175,12,12,YT
16547,YT,1950CA021, ,63.005833,-136.471389,1950,6,19,1950-06-19 0:00,,,1950-1959,25897.4,L, , , ,YT-1950-1950CA021, , ,2016-06-16 0:00,897,175,12,12,YT
16548,YT,1950CA022, ,62.81974,-136.483485,1950,6,19,1950-06-19 0:00,,,1950-1959,1087.26,L, , , ,YT-1950-1950CA022, , ,2016-06-16 0:00,897,175,12,12,YT
16549,YT,1950CA031, ,62.001667,-135.672778,1950,8,21,1950-08-21 0:00,,,1950-1959,3259.71,H, , , ,YT-1950-1950CA031, , ,2016-06-16 0:00,897,175,12,12,YT
16550,YT,1951XY002, ,61.989167,-136.227222,1951,5,5,1951-05-05 0:00,,,1950-1959,208.55,H, , , ,YT-1951-1951XY002, , ,2016-06-16 0:00,897,175,12,12,YT
16551,YT,1951XY009, ,62.110278,-135.239167,1951,6,28,1951-06-28 0:00,,,1950-1959,208.11,H, , , ,YT-1951-1951XY009, , ,2016-06-16 0:00,897,175,12,12,YT
16552,YT,1951XY022, ,61.566319,-135.158531,1951,6,6,1951-06-06 0:00,,,1950-1959,7063.48,H, , , ,YT-1951-1951XY022, , ,2016-06-16 0:00,897,175,12,12,YT
16553,YT,1951XY029, ,61.499722,-134.423056,1951,6,6,1951-06-06 0:00,,,1950-1959,20746.85,L, , , ,YT-1951-1951XY029, , ,2016-06-16 0:00,897,175,12,12,YT
16554,YT,1951CA041, ,61.90737,-136.235753,1951,9,14,1951-09-14 0:00,,,1950-1959,1508.68,H, , , ,YT-1951-1951CA041, , ,2016-06-16 0:00,897,175,12,12,YT
16555,YT,1951XY055, ,61.570117,-135.552163,1951,6,15,1951-06-15 0:00,,,1950-1959,12169.12,L, , , ,YT-1951-1951XY055, , ,2016-06-16 0:00,897,175,12,12,YT
16556,YT,1953XY009, ,61.985,-134.551111,1953,5,18,1953-05-18 0:00,,,1950-1959,1148.54,H, , , ,YT-1953-1953XY009, , ,2016-06-16 0:00,897,175,12,12,YT
16557,YT,1953XY028, ,61.991111,-135.413611,1953,6,8,1953-06-08 0:00,,,1950-1959,673.39,L, , , ,YT-1953-1953XY028, , ,2016-06-16 0:00,897,175,12,12,YT
16558,YT,1953XY052, ,61.736389,-134.990278,1953,8,1,1953-08-01 0:00,,,1950-1959,20024,L, , , ,YT-1953-1953XY052, , ,2016-06-16 0:00,897,175,12,12,YT
16559,YT,1954CA040, ,62.495278,-136.6025,1954,8,17,1954-08-17 0:00,,,1950-1959,1385.22,L, , , ,YT-1954-1954CA040, , ,2016-06-16 0:00,897,175,12,12,YT
16560,YT,1958CA030, ,62.166667,-135.919722,1958,6,5,1958-06-05 0:00,,,1950-1959,25402.52,H, , , ,YT-1958-1958CA030, , ,2016-06-16 0:00,897,175,12,12,YT
16561,YT,1958XY054, ,61.816667,-134.63,1958,6,24,1958-06-24 0:00,,,1950-1959,45552.07,L, , , ,YT-1958-1958XY054, , ,2016-06-16 0:00,897,175,12,12,YT
16562,YT,1958CA064, ,62.779722,-136.399722,1958,7,14,1958-07-14 0:00,,,1950-1959,940.82,L, , , ,YT-1958-1958CA064, , ,2016-06-16 0:00,897,175,12,12,YT
16563,YT,1958DA070, ,62.673491,-137.566167,1958,7,1,1958-07-01 0:00,,,1950-1959,871.64,L, , , ,YT-1958-1958DA070, , ,2016-06-16 0:00,897,175,12,12,YT
16564,YT,1954CA020, ,62.817778,-137.057222,1954,6,29,1954-06-29 0:00,,,1950-1959,777.06,L, , , ,YT-1954-1954CA020, , ,2016-06-16 0:00,897,175,12,12,YT
16565,YT,1957CA053, ,61.566667,-135.733333,1957,8,1,1957-08-01 0:00,,,1950-1959,996.62,L, , , ,YT-1957-1957CA053, , ,2016-06-16 0:00,897,175,12,12,YT
16566,YT,1957CA062, ,61.533333,-135.833333,1957,8,9,1957-08-09 0:00,,,1950-1959,3216.26,H, , , ,YT-1957-1957CA062, , ,2016-06-16 0:00,897,175,12,12,YT
16567,YT,1957CA072, ,62.049722,-135.529722,1957,8,17,1957-08-17 0:00,,,1950-1959,512.66,H, , , ,YT-1957-1957CA072, , ,2016-06-16 0:00,897,175,12,12,YT
16568,YT,1958XY008, ,61.479722,-135.729722,1958,5,18,1958-05-18 0:00,,,1950-1959,134197.25,H, , , ,YT-1958-1958XY008, , ,2016-06-16 0:00,897,175,12,12,YT
16569,YT,1958CA099, ,62.716667,-135.5,1958,6,20,1958-06-20 0:00,,,1950-1959,29408.82,L, , , ,YT-1958-1958CA099, , ,2016-06-16 0:00,897,175,12,12,YT
16570,YT,1966CA001, ,62.72995,-136.360154,1966,6,11,1966-06-11 0:00,,,1960-1969,4287.16,L, , , ,YT-1966-1966CA001, , ,2016-06-16 0:00,897,175,12,12,YT
16571,YT,1966CA005, ,62.045479,-136.469983,1966,6,11,1966-06-11 0:00,,,1960-1969,1920.37,L, , , ,YT-1966-1966CA005, , ,2016-06-16 0:00,897,175,12,12,YT
16572,YT,1967CA002, ,62.5,-136.33,1967,6,17,1967-06-17 0:00,,,1960-1969,3613.79,L, , , ,YT-1967-1967CA002, , ,2016-06-16 0:00,897,175,12,12,YT
16573,YT,1969CA003, ,62.659722,-136.52,1969,6,14,1969-06-14 0:00,,,1960-1969,44174.09,L, , , ,YT-1969-1969CA003, , ,2016-06-16 0:00,897,175,12,12,YT
16574,YT,1969CA004, ,62.416667,-135.95,1969,6,14,1969-06-14 0:00,,,1960-1969,49596.29,L, , , ,YT-1969-1969CA004, , ,2016-06-16 0:00,897,175,12,12,YT
16575,YT,1969CA005, ,62.33,-135.33,1969,6,14,1969-06-14 0:00,,,1960-1969,3341.8,L, , , ,YT-1969-1969CA005, , ,2016-06-16 0:00,897,175,12,12,YT
16576,YT,1969CA006, ,62.25,-135.25,1969,6,14,1969-06-14 0:00,,,1960-1969,44276.78,L, , , ,YT-1969-1969CA006, , ,2016-06-16 0:00,897,175,12,12,YT
16577,YT,1969CA010, ,62.1,-135.283333,1969,6,27,1969-06-27 0:00,,,1960-1969,2845.61,L, , , ,YT-1969-1969CA010, , ,2016-06-16 0:00,897,175,12,12,YT
16578,YT,1969CA015, ,62.75,-136.083333,1969,6,14,1969-06-14 0:00,,,1960-1969,28431.43,L, , , ,YT-1969-1969CA015, , ,2016-06-16 0:00,897,175,12,12,YT
16579,YT,1971CA008, ,62.583333,-135.199722,1971,6,19,1971-06-19 0:00,,,1970-1979,270.19,L, , , ,YT-1971-1971CA008, , ,2016-06-16 0:00,897,175,12,12,YT
16580,YT,1971CA010, ,62.814406,-136.066939,1971,6,19,1971-06-19 0:00,,,1970-1979,35517.99,L, , , ,YT-1971-1971CA010, , ,2016-06-16 0:00,897,175,12,12,YT
16581,YT,1971CA012, ,62.583333,-136.449722,1971,6,22,1971-06-22 0:00,,,1970-1979,947.75,L, , , ,YT-1971-1971CA012, , ,2016-06-16 0:00,897,175,12,12,YT
16582,YT,1972CA009, ,62.445389,-137.206768,1972,7,11,1972-07-11 0:00,,,1970-1979,227.22,L, , , ,YT-1972-1972CA009, , ,2016-06-16 0:00,897,175,12,12,YT
16583,YT,1980CA015, ,62.406058,-136.192574,1980,6,28,1980-06-28 0:00,,,1980-1989,12510.89,L, , , ,YT-1980-1980CA015, , ,2016-06-16 0:00,897,175,12,12,YT
16584,YT,1980CA016, ,62.619722,-137.25,1980,6,28,1980-06-28 0:00,,,1980-1989,7235.95,L, , , ,YT-1980-1980CA016, , ,2016-06-16 0:00,897,175,12,12,YT
16585,YT,1980CA018, ,62.029722,-134.919722,1980,6,28,1980-06-28 0:00,,,1980-1989,10424.56,L, , , ,YT-1980-1980CA018, , ,2016-06-16 0:00,897,175,12,12,YT
16586,YT,1980CA020, ,62.502863,-135.41708,1980,6,28,1980-06-28 0:00,,,1980-1989,2146.09,L, , , ,YT-1980-1980CA020, , ,2016-06-16 0:00,897,175,12,12,YT
16587,NT,FS010-12, ,62.401,-122.439333,2012,7,7,2012-07-07 0:00,,2012-08-12 0:00,2010-2019,907,L,Monitored, , ,NT-2012-FS010-12, , ,2018-06-15 0:00,236,63,4,4,NT
